,BBL,KBANK,SCB,TMB,CIMBT,PTT,PTTEP,TOP,THAI,SSP,ADVANC,AOT,INTUCH,TRUE,HANA,CPF,MCP,TU,SAWAD,THCOM,STA,SANKO,TKC,TKN,TPIPL,AP,LH,PF,QH,RATCH,FSS,MFC,TISCO,THAI,THREL,BEM,BGRIM,BTS,CGD,EA,BDMS,CHG,GMCO,HQ,KCE,ITD,SLP,SYNTEC,VNG,X1X
2024-02-20,4480079,15620365,1815446,18710281,1207082,11613325,5353013,14760112,4818557,10692516,18925735,14438064,19267860,15235440,4446719,11794456,19217159,8822082,17459504,3144149,15442496,15272971,13199528,11525196,10036893,6997385,1948212,3106587,1125762,12136213,17362617,1794722,1186525,4818557,10604250,10755824,6677114,14316866,12329654,10050173,7756286,8263253,6929398,19884733,6650824,8348808,15020407,14345239,18851991,12540315
2024-02-21,4487682,15617353,1813904,18716215,1208287,11625199,5356122,14759040,4821706,10693670,18926294,14435716,19250255,15232327,4443105,11798839,19218564,8821106,17460377,3147853,15444368,15278118,13199457,11522317,10034402,6997583,1946305,3103651,1125651,12138313,17366709,1794580,1189262,4821706,10608559,10760662,6680878,14317245,12330749,10049553,7760233,8261416,6926482,19885315,6648610,8345381,15019598,14344037,18850468,12547159
2024-02-22,4483291,15621003,1813178,18717743,1209064,11617374,5358397,14760055,4819978,10693683,18933557,14446355,19264278,15230306,4439773,11791071,19218777,8821408,17460166,3145609,15438978,15281334,13200471,11528044,10030832,6993672,1945517,3106984,1123878,12135123,17358667,1793762,1188531,4819978,10606478,10753653,6675502,14314956,12336641,10045608,7750551,8265642,6930794,19890628,6647721,8347200,15017555,14344881,18852378,12549523
2024-02-23,4487011,15623926,1814787,18703112,1207750,11617350,5351574,14765827,4818284,10688155,18930703,14437079,19255139,15234396,4442275,11789997,19219658,8819940,17450342,3146624,15442145,15278381,13192336,11523914,10040244,6996825,1948135,3105073,1126702,12142660,17360869,1792602,1188330,4818284,10611430,10755415,6680037,14315115,12334882,10051032,7752813,8267549,6930089,19884337,6653810,8344935,15014580,14343112,18847576,12542318
2024-02-26,4482680,15618650,1814030,18705786,1209497,11620646,5354490,14763381,4814169,10695320,18928888,14439227,19252905,15239990,4448073,11789348,19215956,8824246,17456000,3142556,15439090,15274229,13193684,11530352,10037573,6997280,1946601,3105079,1124607,12141634,17364986,1792538,1187653,4814169,10607987,10758775,6680355,14313876,12333783,10050849,7749376,8269489,6929555,19880465,6654368,8344357,15016542,14341120,18845994,12552524
2024-02-27,4483221,15620353,1813698,18712743,1209571,11615439,5354527,14767763,4816415,10694309,18922558,14446278,19256837,15239815,4447043,11791001,19216979,8825838,17458127,3145425,15438203,15276520,13200924,11528781,10037813,6999216,1947008,3103809,1124410,12135932,17354269,1792601,1188919,4816415,10611638,10755791,6676599,14311418,12333011,10047699,7753720,8264882,6929632,19888529,6653101,8344845,15013656,14345028,18844982,12539794
2024-02-28,4488325,15622218,1813275,18708466,1210721,11617047,5360815,14765852,4819904,10695467,18929185,14450125,19262629,15231107,4443693,11795123,19215220,8822739,17455272,3147355,15443432,15275512,13192400,11531966,10032298,6998641,1947464,3103914,1123883,12141697,17366583,1792568,1188850,4819904,10613828,10758621,6685353,14318349,12333357,10044874,7750028,8259910,6929126,19883877,6652655,8345397,15015279,14338717,18848728,12539801
2024-02-29,4486010,15622524,1814365,18703386,1209229,11612582,5352972,14761585,4821550,10698103,18928928,14439084,19258068,15244625,4442151,11789567,19211283,8824441,17451679,3142737,15436675,15279836,13196316,11524429,10031668,6994907,1947871,3106258,1124270,12144739,17369140,1793679,1189502,4821550,10610942,10763922,6674196,14312617,12330171,10052328,7748666,8263382,6926391,19884877,6653995,8349866,15008451,14340390,18854345,12544272
2024-03-01,4485590,15619956,1816428,18707613,1209441,11614402,5354165,14762431,4820948,10698856,18933290,14447961,19252153,15234211,4447834,11788528,19213360,8820128,17459687,3143723,15442004,15281687,13196593,11525244,10034568,6995108,1947771,3105402,1124758,12143220,17360296,1794568,1189086,4820948,10613099,10753579,6680613,14318160,12331827,10051768,7753573,8265384,6930018,19879487,6650282,8343054,15018124,14331865,18844833,12544072
2024-03-04,4483408,15618570,1815511,18716590,1212077,11614194,5356406,14761616,4819941,10692638,18927214,14436979,19256861,15236217,4446120,11790549,19221437,8820902,17455287,3143140,15438733,15280351,13193740,11529096,10037921,6999252,1947102,3104630,1124490,12140749,17356019,1793940,1190582,4819941,10605910,10749536,6676116,14321188,12332337,10051698,7754754,8261463,6929157,19880549,6656365,8338564,15010172,14346563,18852142,12544504
2024-03-05,4485989,15617736,1814080,18706331,1210203,11610159,5357837,14759889,4819288,10698313,18932557,14435450,19260052,15238959,4446287,11788832,19221797,8821366,17458258,3142308,15435377,15273258,13195002,11525998,10036535,7003087,1945689,3103344,1125762,12143252,17358820,1794293,1187577,4819288,10610312,10759563,6677268,14318497,12329423,10048402,7750804,8264085,6928585,19881384,6657221,8340678,15014205,14340342,18841515,12537716
2024-03-06,4486030,15623329,1814640,18707876,1211071,11610263,5351587,14758942,4814806,10694840,18930885,14440925,19261298,15240995,4442033,11791537,19221825,8819603,17454778,3142196,15440637,15281407,13197300,11526340,10038996,6998979,1947252,3103259,1125551,12142534,17364239,1794202,1187948,4814806,10608678,10756359,6683087,14310173,12324046,10053838,7752729,8264855,6928098,19884237,6654923,8341345,15011766,14349423,18849847,12538445
2024-03-07,4483578,15620601,1813060,18708875,1210838,11607958,5355463,14760188,4820797,10697126,18927515,14444649,19258627,15240649,4443009,11791381,19221492,8816804,17458466,3144293,15445607,15278515,13202033,11531564,10030139,6991509,1943956,3106446,1123801,12142092,17365307,1794110,1189745,4820797,10606778,10756503,6678027,14313115,12334150,10047914,7750499,8263265,6926678,19880707,6649212,8340693,15017279,14345893,18848168,12541035
2024-03-08,4483680,15621683,1810146,18714048,1208382,11616322,5352291,14761142,4819031,10693179,18941422,14443282,19251008,15236773,4443281,11793682,19217073,8826608,17448132,3147185,15440996,15279952,13198771,11531757,10036435,6998946,1946008,3099743,1123548,12141713,17353267,1793427,1188071,4819031,10615128,10760844,6680459,14321931,12332240,10044395,7756068,8260230,6925315,19879365,6648201,8340562,15020556,14343139,18854349,12539209
2024-03-11,4485845,15618091,1816915,18706634,1208417,11615818,5353953,14759990,4820951,10697674,18936452,14439673,19255117,15233626,4444484,11788358,19220497,8823342,17458492,3145079,15439649,15274618,13194563,11521469,10039768,6997322,1944575,3103735,1124945,12141524,17365693,1791637,1188608,4820951,10606630,10763555,6683874,14312688,12326645,10053301,7756651,8265888,6929840,19876645,6654275,8345102,15018238,14348184,18848544,12545001
2024-03-12,4482776,15621081,1816016,18709295,1209547,11615311,5355668,14758331,4820194,10696080,18933889,14442465,19260496,15236290,4445503,11790990,19221809,8824931,17451958,3143909,15438871,15277326,13195823,11531274,10031048,6995884,1945551,3102915,1126211,12138112,17362977,1793672,1189590,4820194,10604680,10756696,6676379,14316101,12329398,10053085,7751741,8270022,6935462,19884250,6653388,8341628,15020699,14341323,18853052,12540990
2024-03-13,4482276,15617232,1813400,18708813,1210461,11607261,5356022,14760909,4818834,10692878,18931718,14439758,19259338,15236790,4444412,11791050,19214900,8826636,17454156,3144994,15434160,15275323,13199292,11534218,10032745,6999569,1945448,3103388,1126611,12135373,17361842,1793399,1188465,4818834,10608631,10759346,6678488,14311772,12331470,10051595,7751225,8263720,6936009,19872518,6653034,8347123,15026343,14341716,18848915,12537051
2024-03-14,4483420,15612426,1816129,18706056,1209251,11616128,5353220,14762448,4820482,10698780,18932356,14437701,19259448,15235934,4440766,11796651,19220420,8826352,17457365,3145448,15440471,15282935,13192080,11531016,10036340,6995824,1946387,3102850,1125533,12133734,17354879,1794268,1188750,4820482,10609684,10759080,6681572,14320831,12329187,10047668,7757135,8263482,6930878,19892477,6652003,8340600,15010385,14351293,18847075,12542551
2024-03-15,4483110,15614858,1815582,18706997,1211037,11608111,5354512,14765414,4820304,10696250,18929872,14448382,19251075,15235277,4444800,11789382,19214291,8823335,17460236,3144378,15438993,15272845,13194777,11523419,10032899,7000665,1945978,3102237,1126158,12134775,17359259,1793206,1188894,4820304,10607959,10756383,6681069,14314849,12337616,10044388,7756081,8264466,6931730,19880403,6654097,8344068,15019671,14346567,18851092,12541087
2024-03-18,4482457,15615883,1815300,18715625,1210737,11617028,5358216,14761070,4819032,10693942,18931713,14443102,19259491,15234119,4445355,11792777,19215570,8816220,17454943,3146555,15450027,15276035,13195068,11527043,10032597,6999839,1946448,3103942,1123753,12134572,17361469,1792091,1187361,4819032,10608177,10758610,6677694,14311722,12332505,10048179,7755553,8266360,6929665,19885523,6651617,8342647,15020716,14345851,18848752,12543003
2024-03-19,4483766,15615550,1815718,18702611,1210293,11619331,5355541,14764211,4824394,10697087,18938813,14439122,19253449,15239144,4440430,11792331,19222011,8821168,17459198,3143847,15445455,15279146,13194676,11527096,10035936,6992594,1945644,3104558,1128639,12141624,17368659,1792081,1190508,4824394,10604177,10755341,6679781,14314064,12332654,10050577,7751024,8262973,6931338,19881849,6650676,8344353,15013073,14346426,18851134,12543165
2024-03-20,4484354,15614476,1812800,18704490,1209364,11611831,5351458,14761248,4816178,10693682,18922672,14436509,19256368,15243169,4446977,11790913,19215151,8824290,17455486,3142836,15443734,15278433,13192773,11523800,10032050,6996370,1947277,3104508,1124558,12140004,17361570,1793267,1189682,4816178,10605839,10764083,6683442,14309374,12334496,10047198,7752089,8268124,6933453,19880549,6652630,8338614,15010295,14343281,18850999,12542712
2024-03-21,4485623,15614465,1814171,18714229,1210376,11612539,5356247,14759159,4820218,10695361,18936079,14444400,19256628,15237645,4438518,11795795,19220497,8823235,17453649,3144837,15441189,15283218,13193216,11521485,10037122,6993234,1947236,3102586,1125112,12137541,17364881,1791402,1188863,4820218,10609440,10755565,6676562,14322352,12332362,10052951,7756319,8263376,6931349,19875083,6655130,8346267,15022800,14339279,18850044,12544002
2024-03-22,4484301,15618442,1815275,18707219,1210966,11612476,5352562,14761547,4816984,10694063,18930032,14439180,19263537,15237012,4447821,11793830,19216848,8821548,17457961,3145710,15446550,15282113,13198700,11523630,10041813,6994392,1944328,3107180,1123543,12136746,17369099,1793626,1189757,4816984,10605374,10752339,6677642,14316830,12337712,10048840,7753697,8263925,6932981,19883348,6651954,8346585,15012964,14342292,18852636,12543006
2024-03-25,4488353,15619657,1813688,18711693,1209033,11612302,5353212,14761621,4817123,10692007,18932475,14443133,19258396,15242832,4443072,11797951,19215733,8816618,17457538,3142445,15437718,15276694,13196321,11525880,10035996,6995271,1946255,3103245,1125652,12145286,17359631,1793331,1188325,4817123,10603221,10756576,6678758,14317562,12331119,10051553,7758119,8268867,6930031,19888393,6649753,8344265,15013011,14340893,18850459,12538540
2024-03-26,4485972,15619962,1813594,18706418,1209785,11621576,5353736,14760651,4818043,10694355,18932597,14441717,19256312,15236097,4445639,11794193,19213195,8825495,17455030,3142956,15447741,15277157,13199305,11523644,10036930,6992549,1946596,3105384,1124238,12144829,17363365,1794639,1188946,4818043,10611825,10757146,6676983,14308249,12331634,10045905,7759488,8263860,6929897,19881798,6651896,8344315,15012480,14345253,18851765,12538876
2024-03-27,4481090,15623621,1815319,18710114,1209225,11619314,5355168,14752979,4819247,10695653,18925111,14441996,19260943,15238045,4445662,11796984,19212841,8819492,17451529,3143100,15448100,15280736,13198829,11529696,10039198,6998017,1945270,3104706,1125974,12135473,17367966,1793440,1188460,4819247,10606896,10757811,6683935,14319111,12329119,10045350,7752024,8266461,6927923,19878095,6651378,8340766,15011098,14346258,18846131,12541374
2024-03-28,4487388,15613242,1813685,18710431,1208424,11620276,5352450,14760215,4818993,10695331,18924370,14438716,19250927,15237531,4444702,11791610,19208486,8822243,17459170,3141068,15440164,15275834,13198148,11524520,10031402,6997553,1946293,3103247,1126209,12141914,17365529,1793107,1189132,4818993,10611771,10760100,6678134,14312786,12341755,10046581,7750843,8260979,6929431,19878336,6649950,8339894,15009700,14345329,18860446,12544872
2024-03-29,4485066,15617875,1814306,18711147,1211012,11608274,5352124,14764375,4819111,10692034,18937614,14447886,19256046,15241276,4445107,11790138,19215625,8824980,17455388,3147992,15440660,15271540,13198287,11528803,10034029,6996362,1946780,3102433,1123345,12142361,17369215,1794365,1187685,4819111,10615606,10755301,6684380,14319370,12339323,10050263,7754202,8265191,6929932,19884731,6652116,8341606,15014811,14341016,18841454,12541297
2024-04-01,4482803,15616327,1813620,18699897,1210430,11613201,5349602,14772244,4823480,10686919,18922845,14445137,19257340,15236941,4446713,11788472,19217657,8826375,17456512,3142486,15446962,15281117,13194595,11522111,10037895,6997269,1945697,3101581,1124764,12137117,17360568,1793863,1189136,4823480,10610437,10752866,6680019,14318679,12333781,10054739,7752764,8258326,6932185,19879301,6649399,8342070,15009650,14336747,18857278,12547148
2024-04-02,4483775,15613583,1814570,18708052,1209813,11615304,5350435,14759361,4821439,10695653,18933043,14442599,19264176,15236172,4442517,11794626,19216353,8819095,17453353,3142630,15451021,15279450,13196923,11525060,10028950,6998280,1944058,3102462,1126331,12140294,17359317,1794717,1189169,4821439,10601434,10758019,6683955,14315196,12332312,10045290,7754234,8260333,6928540,19880312,6652865,8348059,15010050,14343997,18846918,12538741
2024-04-03,4484750,15619831,1815789,18706998,1209336,11620070,5352178,14754325,4820238,10691520,18930288,14439712,19261151,15232101,4446243,11792610,19216136,8824647,17454404,3146877,15443306,15281245,13193198,11522755,10033245,6996224,1946695,3102763,1124698,12145452,17365641,1792006,1188545,4820238,10608045,10759033,6678917,14313336,12330031,10041394,7753799,8265584,6927218,19874615,6650256,8341187,15017400,14336829,18845170,12540320
2024-04-04,4486090,15621031,1813660,18694796,1210516,11602604,5355493,14755164,4816289,10687327,18930685,14439814,19257219,15240018,4444693,11788126,19214537,8822539,17457633,3143512,15441964,15283192,13194736,11527049,10029172,6994959,1947493,3104565,1126358,12141556,17362750,1791000,1188533,4816289,10610438,10754629,6679847,14314122,12331564,10048023,7755167,8263586,6927021,19881732,6655840,8346680,15014659,14333158,18849301,12551971
2024-04-05,4482010,15622927,1814310,18711470,1207244,11614063,5353004,14762849,4817939,10693655,18925936,14448596,19254412,15235168,4445346,11788742,19217582,8824647,17453931,3144495,15447303,15269671,13194248,11533388,10031905,6995857,1944219,3104268,1125710,12137798,17368879,1793499,1189078,4817939,10604479,10759127,6677616,14316056,12329605,10049579,7753641,8265456,6933334,19881412,6653277,8340149,15013837,14340924,18853866,12542276
2024-04-08,4484395,15617891,1812845,18704494,1212120,11612079,5355417,14753568,4819030,10697852,18934940,14435345,19260182,15235863,4443915,11786991,19217372,8824403,17448786,3139976,15443587,15281519,13196459,11523603,10030899,6994130,1944455,3102354,1124795,12143064,17360471,1791514,1186455,4819030,10609447,10759513,6684037,14317769,12326790,10047011,7753412,8261145,6927585,19879977,6651250,8348105,15013960,14347067,18848256,12548062
2024-04-09,4486629,15621474,1814409,18710032,1208588,11613020,5356655,14762731,4816452,10694158,18928941,14437787,19268443,15240701,4445598,11793358,19218208,8824469,17454597,3141484,15439048,15268169,13198045,11525572,10039062,6996089,1944630,3101392,1125439,12139721,17359054,1793239,1188334,4816452,10605614,10759669,6678722,14321485,12338582,10051861,7755054,8265903,6928652,19880948,6652845,8342697,15009375,14336779,18851265,12542846
2024-04-10,4483803,15618119,1812415,18714932,1208104,11609499,5358264,14755504,4820907,10692661,18926448,14444838,19258930,15238881,4444862,11788845,19221802,8826831,17456576,3145035,15445136,15274020,13191902,11529399,10034732,6999288,1946699,3106168,1126065,12136884,17362948,1793787,1189701,4820907,10607036,10755642,6683312,14311808,12325854,10049100,7752150,8265647,6930582,19877651,6649793,8343631,15018765,14341722,18854180,12536242
